date,val
1960-01-01,9.19743289940048
1961-01-01,8.93820745594694
1962-01-01,8.93473646354838
1963-01-01,8.96157787815685
1964-01-01,9.206547781265
1965-01-01,9.23667125440563
1966-01-01,9.57851860411219
1967-01-01,9.68692935005927
1968-01-01,10.0316564933807
1969-01-01,10.0555623631933
1970-01-01,10.7582854049602
1971-01-01,10.7571790359274
1972-01-01,11.3406196496001
1973-01-01,13.0792155894304
1974-01-01,16.4449863225396
1975-01-01,15.5163736331565
1976-01-01,16.0488456356637
1977-01-01,16.4178946751554
1978-01-01,16.9728342289651
1979-01-01,18.3761632042836
1980-01-01,20.1098446894226
1981-01-01,19.4259131704272
1982-01-01,17.5368122809184
1983-01-01,16.6655934803103
1984-01-01,17.5224074224053
1985-01-01,16.603906126303
1986-01-01,16.8979771514343
1987-01-01,17.9735809845702
1988-01-01,19.0701007058615
1989-01-01,19.4151283860195
1990-01-01,19.8150673537315
1991-01-01,19.7864481240974
1992-01-01,19.9505945023923
1993-01-01,20.0446187019752
1994-01-01,21.0554591617453
1995-01-01,22.4533816490568
1996-01-01,22.6870719902412
1997-01-01,23.4283278026178
1998-01-01,22.8258939797637
1999-01-01,23.3135697296238
2000-01-01,25.1029855568536
2001-01-01,22.9671830154975
2002-01-01,22.2863842136065
2003-01-01,22.6272972866813
2004-01-01,24.4480566571904
2005-01-01,25.6385573436769
2006-01-01,26.9752858058903
2007-01-01,28.0120155631098
2008-01-01,29.8677875257061
2009-01-01,24.759527635837
2010-01-01,28.2198829408336
2011-01-01,30.842478575914
2012-01-01,30.681839575193
2013-01-01,29.9413062848227
2014-01-01,29.906569337428
2015-01-01,27.6882139340768
2016-01-01,26.4525977865465
2017-01-01,27.1253382222874
2018-01-01,27.4453591302618
2019-01-01,26.2584806245428
2020-01-01,23.0797778694073
2021-01-01,25.2136560307765
2022-01-01,26.891689830077
2023-01-01,24.8993631439946
2024-01-01,24.8879916970734
