date,val
1960-01-01,8.99312458715278
1961-01-01,9.15603150017123
1962-01-01,9.33167294545842
1963-01-01,8.83189118618018
1964-01-01,8.0512811057284
1965-01-01,7.58724717722602
1966-01-01,8.43530028594507
1967-01-01,9.41779593255137
1968-01-01,9.26845427468793
1969-01-01,8.63326379509104
1970-01-01,8.03274358404085
1971-01-01,6.94306960936061
1972-01-01,6.51975692434716
1973-01-01,5.8938705911674
1974-01-01,5.95411119676015
1975-01-01,5.62267909613336
1976-01-01,5.19107142902555
1977-01-01,5.15561735127125
1978-01-01,4.94308724791688
1979-01-01,4.95199153527265
1980-01-01,5.15353746651636
1981-01-01,5.64654125624258
1982-01-01,6.81405709441284
1983-01-01,6.32114425976717
1984-01-01,6.23641652963897
1985-01-01,6.4532192046686
1986-01-01,6.62652265789842
1987-01-01,6.42027402288488
1988-01-01,6.0712777020948
1989-01-01,5.87120600804653
1990-01-01,5.60517529438794
1991-01-01,4.88342939776313
1992-01-01,4.97046680768284
1993-01-01,4.60435029507644
1994-01-01,4.2152646751779
1995-01-01,3.8602457917389
1996-01-01,3.55498220635218
1997-01-01,3.40556224418855
1998-01-01,3.20155849896996
1999-01-01,3.08567678324746
2000-01-01,3.11224214697679
2001-01-01,3.12380980266703
2002-01-01,3.44761809928778
2003-01-01,3.82716104473623
2004-01-01,4.01631273640692
2005-01-01,4.08923187524508
2006-01-01,4.04134230166038
2007-01-01,4.07335051467688
2008-01-01,4.44659552156261
2009-01-01,4.87576835879774
2010-01-01,4.90402300595835
2011-01-01,4.82244197600452
2012-01-01,4.4617099699335
2013-01-01,4.02370560438155
2014-01-01,3.67891817387645
2015-01-01,3.46449292564277
2016-01-01,3.40260246241072
2017-01-01,3.29772357145288
2018-01-01,3.30400061907828
2019-01-01,3.412158459059
2020-01-01,3.65051373404041
2021-01-01,3.41709395411995
2022-01-01,3.34325893120951
2023-01-01,3.36183648558074
