date,val
1960-01-01,6.03593640372742
1961-01-01,5.96677747267653
1962-01-01,6.15460261737212
1963-01-01,5.87290334368323
1964-01-01,5.39248035085751
1965-01-01,5.17078446090031
1966-01-01,5.49696822026995
1967-01-01,5.91721610084562
1968-01-01,5.75708831445469
1969-01-01,5.37012539626538
1970-01-01,4.97138324323867
1971-01-01,4.49284585477008
1972-01-01,4.22740419236598
1973-01-01,3.80515074056281
1974-01-01,3.83694981464493
1975-01-01,3.85260582463502
1976-01-01,3.70998609359034
1977-01-01,3.77949393640752
1978-01-01,3.59761299404624
1979-01-01,3.52454804570544
1980-01-01,3.55255354422765
1981-01-01,3.82385610380592
1982-01-01,4.34423796955214
1983-01-01,4.20427389189416
1984-01-01,4.19664988730217
1985-01-01,4.25435167045072
1986-01-01,3.92661155546907
1987-01-01,3.80203100225759
1988-01-01,3.55916492437143
1989-01-01,3.45485755387344
1990-01-01,3.32848858044858
1991-01-01,3.03484358235273
1992-01-01,2.95261153346388
1993-01-01,2.78217238688649
1994-01-01,2.60140788743788
1995-01-01,2.3712056608942
1996-01-01,2.295958508094
1997-01-01,2.30527600512779
1998-01-01,2.25314099045092
1999-01-01,2.20592629464433
2000-01-01,2.19798129908811
2001-01-01,2.23351294059285
2002-01-01,2.33560229180624
2003-01-01,2.39473565402774
2004-01-01,2.39459417167857
2005-01-01,2.38535267061842
2006-01-01,2.35662308770359
2007-01-01,2.31799243965948
2008-01-01,2.37707409413266
2009-01-01,2.60808267864372
2010-01-01,2.50928827012833
2011-01-01,2.40181672950031
2012-01-01,2.36487746550867
2013-01-01,2.29714533437856
2014-01-01,2.24551996579251
2015-01-01,2.25017334878167
2016-01-01,2.20692689539359
2017-01-01,2.1559385511452
2018-01-01,2.12973160891149
2019-01-01,2.17805360218203
2020-01-01,2.33002231794747
2021-01-01,2.18125628538878
2022-01-01,2.24455902745502
2023-01-01,2.36040712427501
