date,val
1961-01-01,0.879102265647361
1962-01-01,4.50985364509178
1963-01-01,2.86616828006862
1964-01-01,4.30380975245808
1965-01-01,5.17532862986178
1966-01-01,5.37136067660171
1967-01-01,1.62998964040253
1968-01-01,3.87219107761589
1969-01-01,2.11962848531162
1970-01-01,-0.97576176539242
1971-01-01,1.99497895063776
1972-01-01,4.13472764607465
1973-01-01,4.64211335388222
1974-01-01,-1.44513289470788
1975-01-01,-1.18474293981239
1976-01-01,4.39135848271859
1977-01-01,3.57717981558629
1978-01-01,4.42288716567489
1979-01-01,2.03373170861556
1980-01-01,-1.20932407664738
1981-01-01,1.53630241576847
1982-01-01,-2.73469490331989
1983-01-01,3.63185803428603
1984-01-01,6.31198922445589
1985-01-01,3.25057626131206
1986-01-01,2.51089496141164
1987-01-01,2.5340423456659
1988-01-01,3.23533792626863
1989-01-01,2.69776021497033
1990-01-01,0.741486719242275
1991-01-01,-1.4342475779677
1992-01-01,2.0966686353638
1993-01-01,1.40572318621679
1994-01-01,2.76110896653185
1995-01-01,1.4689291688057
1996-01-01,2.57246399962683
1997-01-01,3.19716561006661
1998-01-01,3.27222983857737
1999-01-01,3.59198037415081
2000-01-01,2.92586254690673
2001-01-01,-0.0387319301160716
2002-01-01,0.761236857470422
2003-01-01,1.91588247707845
2004-01-01,2.89111091450374
2005-01-01,2.53411070471215
2006-01-01,1.79819874621896
2007-01-01,1.03834382253567
2008-01-01,-0.828888121169271
2009-01-01,-3.42683194053784
2010-01-01,1.82992369865936
2011-01-01,0.762796403185064
2012-01-01,1.47570596859667
2013-01-01,1.34816252728235
2014-01-01,1.71094543865911
2015-01-01,2.12741138238411
2016-01-01,1.02266588951608
2017-01-01,1.75014095244312
2018-01-01,2.36444249959189
2019-01-01,2.05676589936279
2020-01-01,-2.56180738365786
2021-01-01,5.8883410395074
2022-01-01,1.92386172915427
2023-01-01,2.03559987696194
2024-01-01,1.79735044324696
