date,val
1960-01-01,59.9034098295236
1961-01-01,59.6628899470724
1962-01-01,59.6983753143288
1963-01-01,59.8151392170208
1964-01-01,59.9241234748453
1965-01-01,60.0380488954943
1966-01-01,60.2414977023274
1967-01-01,60.5629758835245
1968-01-01,60.9459657927584
1969-01-01,61.3505976916979
1970-01-01,61.7304294759495
1971-01-01,62.169280525959
1972-01-01,62.7326697059161
1973-01-01,63.3581094931382
1974-01-01,63.9798306289535
1975-01-01,64.5653649942506
1976-01-01,65.1278809123843
1977-01-01,65.6151210354982
1978-01-01,66.006303188144
1979-01-01,66.317760793
1980-01-01,66.5244956732214
1981-01-01,66.6435398538944
1982-01-01,66.691598053665
1983-01-01,66.7008047066336
1984-01-01,66.7187070964261
1985-01-01,66.7710916339975
1986-01-01,66.7978443009134
1987-01-01,66.7143962126848
1988-01-01,66.5409883244204
1989-01-01,66.324146942536
1990-01-01,66.120737652688
1991-01-01,65.9395132024895
1992-01-01,65.7904573356782
1993-01-01,65.7201812743948
1994-01-01,65.7269659595952
1995-01-01,65.8028464034546
1996-01-01,65.9302686352102
1997-01-01,66.0968068431769
1998-01-01,66.2842758393239
1999-01-01,66.4694132711731
2000-01-01,66.6507446322982
2001-01-01,66.8277202343495
2002-01-01,67.0006123775376
2003-01-01,67.1704993188712
2004-01-01,67.3410104275951
2005-01-01,67.5239128010789
2006-01-01,67.6574968223962
2007-01-01,67.6710943075504
2008-01-01,67.6046849573474
2009-01-01,67.5228695936854
2010-01-01,67.4553923662808
2011-01-01,67.3349668036885
2012-01-01,67.1170061555629
2013-01-01,66.8895911742848
2014-01-01,66.6847279137693
2015-01-01,66.4980809064681
2016-01-01,66.3180403833652
2017-01-01,66.1219291236341
2018-01-01,65.9220436398193
2019-01-01,65.718674264212
2020-01-01,65.5352308319268
2021-01-01,65.380112850592
2022-01-01,65.1985544146872
2023-01-01,64.9735428685564
2024-01-01,64.7466928651531
